testCaseId,faulty,faultyReason,fulfillsDependencies,operationId,path,httpMethod,inputContentType,outputContentType_x,headerParameters,pathParameters,queryParameters,formParameters,bodyParameter,testResultId,statusCode,responseBody,outputContentType_y,passed,failReason,failReasonCategory,timestamp,api,bot,faultClusterIndex,totalFailures,uncoveredByBots,totalUncoveredByBots
test_1iukxjmug5cmu_GetProducts,False,null,False,GetProducts,/v1/products,GET,application/x-www-form-urlencoded,application/json,Authorization=,,created%5Bgt%5D=1631664584;shippable=false;expand%5B%5D=data;created%5Bgte%5D=1628776086;,,,test_1iukxjmug5cmu_GetProducts,200,"{
  ""object"": ""list"",
  ""data"": [
    {
      ""id"": ""s3u6PABpNDmClYM8F"",
      ""object"": ""product"",
      ""active"": false,
      ""attributes"": [],
      ""created"": 1637001855,
      ""default_price"": null,
      ""description"": null,
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""alveolitis"",
      ""package_dimensions"": {
        ""height"": 23.0,
        ""length"": 56.0,
        ""weight"": 37.0,
        ""width"": 10.0
      },
      ""shippable"": false,
      ""statement_descriptor"": null,
      ""tax_code"": ""txcd_10304000"",
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1637001855,
      ""url"": null
    },
    {
      ""id"": ""prod_KbMtKTUXJVfH4M"",
      ""object"": ""product"",
      ""active"": true,
      ""attributes"": [],
      ""created"": 1637001845,
      ""default_price"": null,
      ""description"": ""yelp"",
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""iridotomy"",
      ""package_dimensions"": {
        ""height"": 81.0,
        ""length"": 97.0,
        ""weight"": 53.0,
        ""width"": 3.0
      },
      ""shippable"": false,
      ""statement_descriptor"": ""strychnine"",
      ""tax_code"": ""txcd_32050015"",
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1637001845,
      ""url"": ""nexus""
    },
    {
      ""id"": ""EW5q5RsXCvlEMNI"",
      ""object"": ""product"",
      ""active"": true,
      ""attributes"": [],
      ""created"": 1637001843,
      ""default_price"": null,
      ""description"": null,
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""normalization"",
      ""package_dimensions"": null,
      ""shippable"": false,
      ""statement_descriptor"": null,
      ""tax_code"": ""txcd_10503000"",
      ""type"": ""service"",
      ""unit_label"": ""SVmBjm"",
      ""updated"": 1637001843,
      ""url"": ""sightreader""
    },
    {
      ""id"": ""prod_KbMt4KbZQUg6as"",
      ""object"": ""product"",
      ""active"": true,
      ""attributes"": [],
      ""created"": 1637001843,
      ""default_price"": null,
      ""description"": ""underrun"",
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""serger"",
      ""package_dimensions"": null,
      ""shippable"": false,
      ""statement_descriptor"": null,
      ""tax_code"": ""txcd_10102000"",
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1637001843,
      ""url"": null
    },
    {
      ""id"": ""Lq3FlrDQdpIK2wdBx"",
      ""object"": ""product"",
      ""active"": true,
      ""attributes"": [],
      ""created"": 1637001842,
      ""default_price"": null,
      ""description"": ""launch"",
      ""images"": [
        ""literally""
      ],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""counterbore"",
      ""package_dimensions"": {
        ""height"": 22.0,
        ""length"": 38.0,
        ""weight"": 8.0,
        ""width"": 6.0
      },
      ""shippable"": false,
      ""statement_descriptor"": ""defender"",
      ""tax_code"": null,
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1637001842,
      ""url"": ""tayra""
    },
    {
      ""id"": ""prod_KbMtviCw4b6lBX"",
      ""object"": ""product"",
      ""active"": false,
      ""attributes"": [],
      ""created"": 1637001841,
      ""default_price"": null,
      ""description"": ""acquire"",
      ""images"": [
        ""fearsomely""
      ],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""strip-jack-naked"",
      ""package_dimensions"": {
        ""height"": 16.0,
        ""length"": 40.0,
        ""weight"": 4.0,
        ""width"": 76.0
      },
      ""shippable"": false,
      ""statement_descriptor"": null,
      ""tax_code"": ""txcd_32050007"",
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1637001842,
      ""url"": ""copout""
    },
    {
      ""id"": ""fzUjfP9c6UEYSW"",
      ""object"": ""product"",
      ""active"": true,
      ""attributes"": [],
      ""created"": 1637001839,
      ""default_price"": null,
      ""description"": null,
      ""images"": [
        ""impossibly""
      ],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""hypernatremia"",
      ""package_dimensions"": null,
      ""shippable"": false,
      ""statement_descriptor"": null,
      ""tax_code"": ""txcd_36010001"",
      ""type"": ""service"",
      ""unit_label"": ""0a68BvNntrg"",
      ""updated"": 1637001839,
      ""url"": null
    },
    {
      ""id"": ""prod_KbMoQKFT9mIsYU"",
      ""object"": ""product"",
      ""active"": false,
      ""attributes"": [],
      ""created"": 1637001541,
      ""default_price"": null,
      ""description"": null,
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""memorialise"",
      ""package_dimensions"": null,
      ""shippable"": false,
      ""statement_descriptor"": ""roundabout"",
      ""tax_code"": null,
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1637001541,
      ""url"": null
    },
    {
      ""id"": ""prod_KbMoNAht2fVYEj"",
      ""object"": ""product"",
      ""active"": true,
      ""attributes"": [],
      ""created"": 1637001538,
      ""default_price"": null,
      ""description"": null,
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""lam"",
      ""package_dimensions"": null,
      ""shippable"": false,
      ""statement_descriptor"": null,
      ""tax_code"": null,
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1637001538,
      ""url"": null
    },
    {
      ""id"": ""prod_KbMotfVd6SlA6H"",
      ""object"": ""product"",
      ""active"": true,
      ""attributes"": [],
      ""created"": 1637001533,
      ""default_price"": null,
      ""description"": ""pinion"",
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""smatter"",
      ""package_dimensions"": null,
      ""shippable"": false,
      ""statement_descriptor"": null,
      ""tax_code"": null,
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1637001533,
      ""url"": ""terribly""
    }
  ],
  ""has_more"": true,
  ""url"": ""/v1/products""
}",application/json,False,"OAS disconformity: [Path '/data/[item]'] Object instance has properties which are not allowed by the schema: [""attributes"";""default_price"";""type""] --- [Path '/data/[item]/package_dimensions'] Instance failed to match exactly one schema (matched 0 out of 2) --- [Path '/data/[item]/package_dimensions'] Object instance has properties which are not allowed by the schema: [""height"";""length"";""weight"";""width""] --- [Path '/data/[item]/tax_code'] Instance failed to match at least one required schema among 2",OAS disconformity,1671703020233,Stripe_Products_rt_9,../target/test-data/Stripe_Products_rt_9/test-cases_1671703020233.csv,0,76,../target/test-data/Stripe_Products_rt_9/test-cases_1671703020233.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703083559.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703142481.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703200139.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703249731.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703308396.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703366300.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703418576.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703479102.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703540771.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703592941.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703654198.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703715008.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703767235.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703887884.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703950828.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704129764.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704250231.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704313527.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704367229.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704421168.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704482117.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704547506.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704602178.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704656889.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704712890.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704819923.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704875415.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704931614.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704985775.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705041763.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705097667.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705153253.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705211570.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705268176.csv,35
test_ublujpkw4f1z_GetProducts,False,null,False,GetProducts,/v1/products,GET,application/x-www-form-urlencoded,application/json,Authorization=,,shippable=true;limit=2;active=true;created%5Blte%5D=1630675780;created%5Blt%5D=1630532020;,,,test_ublujpkw4f1z_GetProducts,200,"{
  ""object"": ""list"",
  ""data"": [
    {
      ""id"": ""prod_GqvuvLm6nYJTKo"",
      ""object"": ""product"",
      ""active"": true,
      ""attributes"": [],
      ""created"": 1583392992,
      ""default_price"": ""plan_GqvvYiJm16Rqxp"",
      ""description"": ""cleanly"",
      ""images"": [
        ""inconsistently""
      ],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""chitter"",
      ""package_dimensions"": {
        ""height"": 55.0,
        ""length"": 42.0,
        ""weight"": 95.0,
        ""width"": 16.0
      },
      ""shippable"": true,
      ""statement_descriptor"": null,
      ""tax_code"": ""txcd_32010001"",
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1652486602,
      ""url"": ""effectually""
    }
  ],
  ""has_more"": false,
  ""url"": ""/v1/products""
}",application/json,False,"OAS disconformity: [Path '/data/[item]'] Object instance has properties which are not allowed by the schema: [""attributes"";""default_price"";""type""] --- [Path '/data/[item]/package_dimensions'] Object instance has properties which are not allowed by the schema: [""height"";""length"";""weight"";""width""]",OAS disconformity,1671703020233,Stripe_Products_rt_9,../target/test-data/Stripe_Products_rt_9/test-cases_1671703020233.csv,1,59,../target/test-data/Stripe_Products_rt_9/test-cases_1671703020233.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703083559.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703142481.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703200139.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703249731.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703308396.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703366300.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703418576.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703479102.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703654198.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703715008.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703767235.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703827618.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703887884.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703950828.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704014894.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704068845.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704129764.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704250231.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704313527.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704367229.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704482117.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704547506.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704602178.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704656889.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704712890.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704819923.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704931614.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705041763.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705097667.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705153253.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705268176.csv,32
test_r1l6kkhdjiuw_GetProducts,False,null,False,GetProducts,/v1/products,GET,application/x-www-form-urlencoded,application/json,Authorization=,,shippable=false;expand%5B%5D=data;limit=4;,,,test_r1l6kkhdjiuw_GetProducts,200,"{
  ""object"": ""list"",
  ""data"": [
    {
      ""id"": ""s3u6PABpNDmClYM8F"",
      ""object"": ""product"",
      ""active"": false,
      ""attributes"": [],
      ""created"": 1637001855,
      ""default_price"": null,
      ""description"": null,
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""alveolitis"",
      ""package_dimensions"": {
        ""height"": 23.0,
        ""length"": 56.0,
        ""weight"": 37.0,
        ""width"": 10.0
      },
      ""shippable"": false,
      ""statement_descriptor"": null,
      ""tax_code"": ""txcd_10304000"",
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1637001855,
      ""url"": null
    },
    {
      ""id"": ""prod_KbMtKTUXJVfH4M"",
      ""object"": ""product"",
      ""active"": true,
      ""attributes"": [],
      ""created"": 1637001845,
      ""default_price"": null,
      ""description"": ""yelp"",
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""iridotomy"",
      ""package_dimensions"": {
        ""height"": 81.0,
        ""length"": 97.0,
        ""weight"": 53.0,
        ""width"": 3.0
      },
      ""shippable"": false,
      ""statement_descriptor"": ""strychnine"",
      ""tax_code"": ""txcd_32050015"",
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1637001845,
      ""url"": ""nexus""
    },
    {
      ""id"": ""EW5q5RsXCvlEMNI"",
      ""object"": ""product"",
      ""active"": true,
      ""attributes"": [],
      ""created"": 1637001843,
      ""default_price"": null,
      ""description"": null,
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""normalization"",
      ""package_dimensions"": null,
      ""shippable"": false,
      ""statement_descriptor"": null,
      ""tax_code"": ""txcd_10503000"",
      ""type"": ""service"",
      ""unit_label"": ""SVmBjm"",
      ""updated"": 1637001843,
      ""url"": ""sightreader""
    },
    {
      ""id"": ""prod_KbMt4KbZQUg6as"",
      ""object"": ""product"",
      ""active"": true,
      ""attributes"": [],
      ""created"": 1637001843,
      ""default_price"": null,
      ""description"": ""underrun"",
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""serger"",
      ""package_dimensions"": null,
      ""shippable"": false,
      ""statement_descriptor"": null,
      ""tax_code"": ""txcd_10102000"",
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1637001843,
      ""url"": null
    }
  ],
  ""has_more"": true,
  ""url"": ""/v1/products""
}",application/json,False,"OAS disconformity: [Path '/data/[item]'] Object instance has properties which are not allowed by the schema: [""attributes"";""default_price"";""type""] --- [Path '/data/[item]/package_dimensions'] Instance failed to match exactly one schema (matched 0 out of 2) --- [Path '/data/[item]/package_dimensions'] Object instance has properties which are not allowed by the schema: [""height"";""length"";""weight"";""width""]",OAS disconformity,1671703418576,Stripe_Products_rt_9,../target/test-data/Stripe_Products_rt_9/test-cases_1671703418576.csv,2,2,../target/test-data/Stripe_Products_rt_9/test-cases_1671703418576.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671704482117.csv,2
test_skyd5l5se1x4_GetProducts,False,null,False,GetProducts,/v1/products,GET,application/x-www-form-urlencoded,application/json,Authorization=,,created%5Bgt%5D=1627716423;expand%5B%5D=data;url=pressurize;created%5Bgte%5D=1632476176;,,,test_skyd5l5se1x4_GetProducts,200,"{
  ""object"": ""list"",
  ""data"": [
    {
      ""id"": ""yvdWUh3jDvGuJy"",
      ""object"": ""product"",
      ""active"": false,
      ""attributes"": [],
      ""created"": 1636169052,
      ""default_price"": null,
      ""description"": null,
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""rollickingly"",
      ""package_dimensions"": null,
      ""shippable"": false,
      ""statement_descriptor"": null,
      ""tax_code"": ""txcd_40090001"",
      ""type"": ""service"",
      ""unit_label"": ""USFXzaW"",
      ""updated"": 1636169052,
      ""url"": ""pressurize""
    }
  ],
  ""has_more"": false,
  ""url"": ""/v1/products""
}",application/json,False,"OAS disconformity: [Path '/data/[item]'] Object instance has properties which are not allowed by the schema: [""attributes"";""default_price"";""type""] --- [Path '/data/[item]/package_dimensions'] Instance failed to match exactly one schema (matched 0 out of 2)",OAS disconformity,1671703654198,Stripe_Products_rt_9,../target/test-data/Stripe_Products_rt_9/test-cases_1671703654198.csv,3,3,../target/test-data/Stripe_Products_rt_9/test-cases_1671703654198.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671703887884.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705153253.csv,3
test_1hbah3kix8kza_GetProducts,False,null,False,GetProducts,/v1/products,GET,application/x-www-form-urlencoded,application/json,Authorization=,,created%5Bgt%5D=1631858429;expand%5B%5D=data;limit=60;active=true;url=formicate;,,,test_1hbah3kix8kza_GetProducts,200,"{
  ""object"": ""list"",
  ""data"": [
    {
      ""id"": ""prod_KWAICX5Cfyim5j"",
      ""object"": ""product"",
      ""active"": true,
      ""attributes"": [],
      ""created"": 1635801768,
      ""default_price"": null,
      ""description"": ""nativism"",
      ""images"": [],
      ""livemode"": false,
      ""metadata"": {},
      ""name"": ""pygmalion"",
      ""package_dimensions"": null,
      ""shippable"": null,
      ""statement_descriptor"": null,
      ""tax_code"": null,
      ""type"": ""service"",
      ""unit_label"": null,
      ""updated"": 1635801768,
      ""url"": ""formicate""
    }
  ],
  ""has_more"": false,
  ""url"": ""/v1/products""
}",application/json,False,"OAS disconformity: [Path '/data/[item]'] Object instance has properties which are not allowed by the schema: [""attributes"";""default_price"";""type""] --- [Path '/data/[item]/package_dimensions'] Instance failed to match exactly one schema (matched 0 out of 2) --- [Path '/data/[item]/tax_code'] Instance failed to match at least one required schema among 2",OAS disconformity,1671704014894,Stripe_Products_rt_9,../target/test-data/Stripe_Products_rt_9/test-cases_1671704014894.csv,4,5,../target/test-data/Stripe_Products_rt_9/test-cases_1671704014894.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705097667.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705153253.csv;../target/test-data/Stripe_Products_rt_9/test-cases_1671705268176.csv,4
